openAlex_id,doi,title,publication_year,asset_id,has_assetId
https://openalex.org/W4403864412,https://doi.org/10.1109/icsece61636.2024.10729303,Exploration of Attention Mechanism-Enhanced Deep Learning Models in the Mining of Medical Textual Data,2024,,False
https://openalex.org/W4392455867,https://doi.org/10.1007/s41781-023-00106-9,Deep Generative Models for Fast Photon Shower Simulation in ATLAS,2024,,False
https://openalex.org/W4403237673,https://doi.org/10.3389/fimmu.2024.1487782,Clinical advances and challenges associated with TCR-T cell therapy for cancer treatment,2024,,False
https://openalex.org/W4391444521,https://doi.org/10.1101/2024.01.30.577970,Protein language models learn evolutionary statistics of interacting sequence motifs,2024,,False
https://openalex.org/W4402627374,https://doi.org/10.1093/rasti/rzae039,Data availability and requirements relevant for the <i>Ariel</i> space mission and other exoplanet atmosphere applications,2024,,False
https://openalex.org/W4403864816,https://doi.org/10.1109/icsece61636.2024.10729378,Exploration of Multi-Scale Image Fusion Systems in Intelligent Medical Image Analysis,2024,,False
https://openalex.org/W4403037880,https://doi.org/10.1039/d4sc05723f,Emerging solid-state cycloaddition chemistry for molecular solar thermal energy storage,2024,9924397677801921,True
https://openalex.org/W4403110471,https://doi.org/10.1523/jneurosci.1339-24.2024,The Brain's Best Kept Secret Is Its Degenerate Structure,2024,9924402541301921,True
https://openalex.org/W4400444125,https://doi.org/10.1021/acsnano.4c04515,Symmetry-Guided Inverse Design of Self-Assembling Multiscale DNA Origami Tilings,2024,9924376976001921,True
https://openalex.org/W4402581274,https://doi.org/10.1038/s41557-024-01603-z,A single diiron enzyme catalyses the oxidative rearrangement of tryptophan to indole nitrile,2024,9924395859901921,True
https://openalex.org/W4392238252,https://doi.org/10.1021/acscentsci.3c01419,Leveraging a Phage-Encoded Noncanonical Amino Acid: A Novel Pathway to Potent and Selective Epigenetic Reader Protein Inhibitors,2024,9924340787701921,True
https://openalex.org/W4393332344,https://doi.org/10.1257/mac.20210460,Sectoral Heterogeneity in Nominal Price Rigidity and the Origin of Aggregate Fluctuations,2024,9924340987201921,True
https://openalex.org/W4393373111,https://doi.org/10.1016/j.jval.2024.01.009,The PICOTS-ComTeC Framework for Defining Digital Health Interventions: An ISPOR Special Interest Group Report,2024,,False
https://openalex.org/W4392057216,https://doi.org/10.1002/aaai.12158,From learning optimization to learner flourishing: Reimagining AI in Education at the Institute for Student‐AI Teaming (iSAT),2024,9924339303601921,True
https://openalex.org/W4392916772,https://doi.org/10.1037/amp0001322,Loneliness in midlife: Historical increases and elevated levels in the United States compared with Europe.,2024,9924340180601921,True
https://openalex.org/W4401250468,https://doi.org/10.1001/jamahealthforum.2024.2201,Advancing Health Policy and Outcomes for People With Intellectual or Developmental Disabilities,2024,9924384987601921,True
https://openalex.org/W4403207495,https://doi.org/10.1038/s41398-024-03125-1,Effects of depression and cognitive impairment on increased risks of incident dementia: a prospective study from three elderly cohorts,2024,,False
https://openalex.org/W4398220143,https://doi.org/10.1007/jhep05(2024)162,Electron and photon efficiencies in LHC Run 2 with the ATLAS experiment,2024,9924361785301921,True
https://openalex.org/W4393851103,https://doi.org/10.1038/s44161-024-00453-9,Effectiveness of glucose-lowering medications on cardiovascular outcomes in patients with type 2 diabetes at moderate cardiovascular risk,2024,,False
https://openalex.org/W4400344944,https://doi.org/10.1126/sciadv.ado5979,Economical routes to size-specific assembly of self-closing structures,2024,9924376982001921,True
https://openalex.org/W4394896902,https://doi.org/10.1109/tste.2024.3390578,Ultra-Short-Term Forecasting of Large Distributed Solar PV Fleets Using Sparse Smart Inverter Data,2024,9924349183501921,True
https://openalex.org/W4405754993,https://doi.org/10.1109/icpics62053.2024.10796196,Applying Conditional Generative Adversarial Networks for Imaging Diagnosis,2024,,False
https://openalex.org/W4391886211,https://doi.org/10.1093/haschl/qxae017,American clusters: using machine learning to understand health and health care disparities in the United States,2024,9924428580801921,True
https://openalex.org/W4403929378,https://doi.org/10.1080/10826084.2024.2409720,Xylazine’s Impacts on the Community in Philadelphia: Perspectives of People Who Use Opioids and Harm Reduction Workers,2024,,False
https://openalex.org/W4399205950,https://doi.org/10.1609/icwsm.v18i1.31379,How to Improve Representation Alignment and Uniformity in Graph-Based Collaborative Filtering?,2024,,False
https://openalex.org/W4403421112,https://doi.org/10.1109/icipca61593.2024.10709115,Research on Intelligent Aided Diagnosis System of Medical Image Based on Computer Deep Learning,2024,,False
https://openalex.org/W4391417059,https://doi.org/10.1016/j.physletb.2024.138743,Search for pair-production of vector-like quarks in lepton+jets final states containing at least one b-tagged jet using the Run 2 data from the ATLAS experiment,2024,9924361786501921,True
https://openalex.org/W4392827581,https://doi.org/10.7150/ijms.94485,Role of mitochondria in doxorubicin-mediated cardiotoxicity: from molecular mechanisms to therapeutic strategies,2024,,False
https://openalex.org/W4399366906,https://doi.org/10.1016/j.dadr.2024.100247,"Xylazine awareness, desire, use and exposure: Preliminary findings from the Rhode Island community-based drug checking cohort study",2024,9924368786701921,True
https://openalex.org/W4400080519,https://doi.org/10.1073/pnas.2407832121,"The DNA damage response of <i>Escherichia coli</i> , revisited: Differential gene expression after replication inhibition",2024,9924373087701921,True
https://openalex.org/W4403864679,https://doi.org/10.1109/icsece61636.2024.10729331,Investigation of Customized Medical Decision Algorithms Utilizing Graph Neural Networks,2024,,False
https://openalex.org/W4390577828,https://doi.org/10.1073/pnas.2300174121,Microscopic interactions control a structural transition in active mixtures of microtubules and molecular motors,2024,9924319473001921,True
https://openalex.org/W4399287105,https://doi.org/10.1016/j.cub.2024.05.018,Prefrontal cortical ripples mediate top-down suppression of hippocampal reactivation during sleep memory consolidation,2024,9924368787401921,True
https://openalex.org/W4404699132,https://doi.org/10.1021/jacs.4c15084,"Stereoselective Glycosylation for 1,2-<i>cis</i>-Aminoglycoside Assembly by Cooperative Atom Transfer Catalysis",2024,9924417887601921,True
https://openalex.org/W4392018825,https://doi.org/10.1016/j.jacadv.2024.100852,Derivation of an Annualized Claims-Based Major Adverse Cardiovascular Event Estimator in Type 2 Diabetes,2024,,False
https://openalex.org/W4396559098,https://doi.org/10.1017/s1537592724000598,Extremism and Terrorism: Rebel Goals and Tactics in Civil Wars,2024,9924356275601921,True
https://openalex.org/W4399172408,https://doi.org/10.1001/jamanetworkopen.2024.13861,Evaluation of Strategies to Enhance Community-Based Naloxone Distribution Supported by an Opioid Settlement,2024,9924361096701921,True
https://openalex.org/W4401358615,https://doi.org/10.1073/pnas.2401816121,Length control emerges from cytoskeletal network geometry,2024,9924383262501921,True
https://openalex.org/W4392376042,https://doi.org/10.1038/s41562-023-01800-9,Commonality and variation in mental representations of music revealed by a cross-cultural comparison of rhythm priors in 15 countries,2024,9924337687101921,True
https://openalex.org/W4392984990,https://doi.org/10.1086/730426,Big <i>G</i>,2024,9924340368001921,True
https://openalex.org/W4395662582,https://doi.org/10.1073/pnas.2315648121,Limits of economy and fidelity for programmable assembly of size-controlled triply periodic polyhedra,2024,9924457457401921,True
https://openalex.org/W4390955267,https://doi.org/10.5334/johd.168,When Text and Speech are Not Enough: A Multimodal Dataset of Collaboration in a Situated Task,2024,9924325486901921,True
https://openalex.org/W4390581665,https://doi.org/10.1177/29767342231215178,"Relationships Between Stigma, Risk Tolerance, and Buprenorphine Dispensing Intentions Among Community-Based Pharmacists: Results From a National Sample",2024,9924321075101921,True
https://openalex.org/W4399531259,https://doi.org/10.1103/physrevd.109.112012,"Search for singly produced vectorlike top partners in multilepton final states with <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mn>139</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:msup><mml:mi>fb</mml:mi><mml:mrow><mml:mo>−</mml:mo><mml:mn>1</mml:mn></mml:mrow></mml:msup></mml:math> of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> collision data at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:math> with the ATLAS detector",2024,,False
https://openalex.org/W4403421381,https://doi.org/10.1109/icipca61593.2024.10709265,Research on Early Warning Model of Cardiovascular Disease Based on Computer Deep Learning,2024,,False
https://openalex.org/W4406157702,https://doi.org/10.1109/isstc63573.2024.10824134,Deep Learning for Medical Text Processing: BERT Model Fine-Tuning and Comparative Study,2024,,False
https://openalex.org/W4398143409,https://doi.org/10.1101/cshperspect.a041367,Satellite Glial Cells: No Longer the Most Overlooked Glia,2024,9924355787701921,True
https://openalex.org/W4402408771,https://doi.org/10.1039/d4cp00818a,How lithium-ion batteries work conceptually: thermodynamics of Li bonding in idealized electrodes,2024,9924393074701921,True
https://openalex.org/W4392121751,https://doi.org/10.1016/j.jmoneco.2024.103568,Indirect consumer inflation expectations: Theory and evidence,2024,9924415775401921,True
https://openalex.org/W4390965893,https://doi.org/10.1016/j.physletb.2024.138469,"Probing the CP nature of the top–Higgs Yukawa coupling in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.svg""><mml:mi>t</mml:mi><mml:mover accent=""true""><mml:mrow><mml:mi>t</mml:mi></mml:mrow><mml:mrow><mml:mo stretchy=""false"">¯</mml:mo></mml:mrow></mml:mover><mml:mi>H</mml:mi></mml:math> and tH events with <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si2.svg""><mml:mi>H</mml:mi><mml:mo stretchy=""false"">→</mml:mo><mml:mi>b</mml:mi><mml:mover accent=""true""><mml:mrow><mml:mi>b</mml:mi></mml:mrow><mml:mrow><mml:mo stretchy=""false"">¯</mml:mo></mml:mrow></mml:mover></mml:math> decays using the ATLAS detector at the LHC",2024,9924361783901921,True
https://openalex.org/W4402216548,https://doi.org/10.1103/physrevlett.133.101801,"Combination of Searches for Higgs Boson Pair Production in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> Collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msqrt><mml:mrow><mml:mi>s</mml:mi></mml:mrow></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:mrow></mml:math> with the ATLAS Detector",2024,9924400180001921,True
https://openalex.org/W4405891983,https://doi.org/10.1103/physrevlett.133.261803,"Simultaneous Unbinned Differential Cross-Section Measurement of Twenty-Four <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Z</mml:mi><mml:mo>+</mml:mo><mml:mtext>jets</mml:mtext></mml:mrow></mml:math> Kinematic Observables with the ATLAS Detector",2024,9924453357501921,True
https://openalex.org/W4391308261,https://doi.org/10.1021/acs.jpcb.3c08429,Neuromorphic Engineering in Wetware: Discriminating Acoustic Frequencies through Their Effects on Chemical Waves,2024,9924326287701921,True
https://openalex.org/W4392364181,https://doi.org/10.1007/s10865-024-00478-2,Increased frequency of light physical activity during midlife and old age buffers against cognitive declines,2024,9924337086901921,True
https://openalex.org/W4391735903,https://doi.org/10.1016/j.sapharm.2024.02.001,"“I go out of my way to give them an extra smile now:” A study of pharmacists who participated in Respond to Prevent, a community pharmacy intervention to accelerate provision of harm reduction materials",2024,9924383187301921,True
https://openalex.org/W4401214272,https://doi.org/10.1001/jamaoto.2024.2260,Financial Burden of Dental Care Among Patients With Head and Neck Cancer,2024,9924384987701921,True
https://openalex.org/W4391997113,https://doi.org/10.1016/j.trip.2024.101041,Predictive models of electric vehicle adoption in the United States: Charging ahead with renewable energy,2024,9924331283901921,True
https://openalex.org/W4402832336,https://doi.org/10.1073/pnas.2401583121,Halofilins as emerging bactofilin families of archaeal cell shape plasticity orchestrators,2024,9924454564801921,True
https://openalex.org/W4391594213,https://doi.org/10.1073/pnas.2312775121,Hierarchical assembly is more robust than egalitarian assembly in synthetic capsids,2024,9924330971101921,True
https://openalex.org/W4405658275,https://doi.org/10.1140/epjc/s10052-024-13190-x,Measurement of the W-boson mass and width with the ATLAS detector using proton–proton collisions at $$\sqrt{s}=7$$ TeV,2024,9924453356601921,True
https://openalex.org/W4391541722,https://doi.org/10.1088/1748-0221/19/02/p02009,Electron and photon energy calibration with the ATLAS detector using LHC Run 2 data,2024,9924340367601921,True
https://openalex.org/W4391335898,https://doi.org/10.1140/epjc/s10052-024-13151-4,Operation and performance of the ATLAS tile calorimeter in LHC Run 2,2024,9924453356001921,True
https://openalex.org/W4394874537,https://doi.org/10.1073/pnas.2318362121,Neuromorphic one-shot learning utilizing a phase-transition material,2024,9924345782001921,True
https://openalex.org/W4399252908,https://doi.org/10.1007/jhep08(2024)164,"Search for non-resonant Higgs boson pair production in final states with leptons, taus, and photons in pp collisions at $$ \sqrt{s} $$ = 13 TeV with the ATLAS detector",2024,9924400179501921,True
https://openalex.org/W4399331485,https://doi.org/10.1080/19331681.2024.2350495,Measuring online political activity: introducing the digital society project dataset,2024,9924372087301921,True
https://openalex.org/W4399926852,https://doi.org/10.1021/jacs.4c06126,Total Synthesis and Stereochemical Assignment of Enteropeptin A,2024,9924366484201921,True
https://openalex.org/W4394581252,https://doi.org/10.1007/s10508-024-02828-2,The Structure of Hypersexuality and Its Relation to Impulsivity,2024,9924344175401921,True
https://openalex.org/W4390654804,https://doi.org/10.1016/j.jconrel.2024.01.001,Hierarchical-unlocking virus-esque NanoCRISPR precisely disrupts autocrine and paracrine pathway of VEGF for tumor inhibition and antiangiogenesis,2024,,False
https://openalex.org/W4403917655,https://doi.org/10.1073/pnas.2412293121,The conformational landscape of fold-switcher KaiB is tuned to the circadian rhythm timescale,2024,9924406482801921,True
https://openalex.org/W4393089271,https://doi.org/10.1021/acs.macromol.3c02623,Enhanced Ion Conductivity in a Poly(ionic liquid)-Grafted Nanoparticle-Based Single-Ion Conductor,2024,,False
https://openalex.org/W4399382030,https://doi.org/10.1083/jcb.202405025,ESCRT disruption provides evidence against trans-synaptic signaling via extracellular vesicles,2024,9924382087301921,True
https://openalex.org/W4393164757,https://doi.org/10.1002/chem.202400691,Accelerating Cellular Uptake with Unnatural Amino Acid for Inhibiting Immunosuppressive Cancer Cells,2024,,False
https://openalex.org/W4402377929,https://doi.org/10.1542/peds.2023-065524,Childhood Opportunity Index and Low-Value Care in Children’s Hospitals,2024,,False
https://openalex.org/W4402905248,https://doi.org/10.1097/md.0000000000039814,Dysbiosis of gut microbiota is associated with pathogenesis of peptic ulcer diseases through inflammatory proteins: A Mendelian randomization study,2024,,False
https://openalex.org/W4403648358,https://doi.org/10.1039/d4sc05374e,Large and long-term photon energy storage in diazetidines <i>via</i> [2+2] photocycloaddition,2024,9924404071301921,True
https://openalex.org/W4405238619,https://doi.org/10.1073/pnas.2410345121,Asymmetric fluctuations and self-folding of active interfaces,2024,,False
https://openalex.org/W4394572445,https://doi.org/10.1007/jhep04(2024)026,Measurement and interpretation of same-sign W boson pair production in association with two jets in pp collisions at $$ \sqrt{s} $$ = 13 TeV with the ATLAS detector,2024,9924361785701921,True
https://openalex.org/W4400770807,https://doi.org/10.1091/mbc.e24-05-0212-t,Improved tools for live imaging of F-actin structures in yeast,2024,9924379940201921,True
https://openalex.org/W4399293845,https://doi.org/10.1080/15548732.2024.2362685,Experiences with and perceptions of the child welfare system during the perinatal period of mothers with intellectual and developmental disabilities,2024,9924370332701921,True
https://openalex.org/W4390970338,https://doi.org/10.1371/journal.pgph.0002467,Assessing the impact of the president’s emergency plan for AIDS relief on all-cause mortality,2024,9924325586201921,True
https://openalex.org/W4399167598,https://doi.org/10.1103/physrevlett.132.221801,"Search for Nearly Mass-Degenerate Higgsinos Using Low-Momentum Mildly Displaced Tracks in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> Collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msqrt><mml:mrow><mml:mi>s</mml:mi></mml:mrow></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:mrow></mml:math> with the ATLAS Detector",2024,9924361786301921,True
https://openalex.org/W4396693007,https://doi.org/10.1063/5.0181308,Mixed-mode oscillations in a three-timescale coupled Morris–Lecar system,2024,9924457563701921,True
https://openalex.org/W4399474183,https://doi.org/10.1016/j.conb.2024.102885,Resilience of circuits to environmental challenge,2024,,False
https://openalex.org/W4391568930,https://doi.org/10.1016/j.mcn.2024.103920,Plexin-B1 and Plexin-B2 play non-redundant roles in GABAergic synapse formation,2024,9924329787201921,True
https://openalex.org/W4399243669,https://doi.org/10.1007/jhep05(2024)263,Search for new particles in final states with a boosted top quark and missing transverse momentum in proton-proton collisions at $$ \sqrt{s} $$ = 13 TeV with the ATLAS detector,2024,9924361787001921,True
https://openalex.org/W4399628959,https://doi.org/10.1016/j.jbi.2024.104677,Assessing fairness in machine learning models: A study of racial bias using matched counterparts in mortality prediction for patients with chronic diseases,2024,9924368684001921,True
https://openalex.org/W4400335180,https://doi.org/10.3389/fneur.2024.1394210,Depressive and mania mood state detection through voice as a biomarker using machine learning,2024,,False
https://openalex.org/W4401542556,https://doi.org/10.1016/j.cub.2024.07.056,Light and dopamine impact two circadian neurons to promote morning wakefulness,2024,9924386878701921,True
https://openalex.org/W4403418452,https://doi.org/10.1016/j.jpsychores.2024.111957,"The psychosocial anti-inflammatories: Sense of control, purpose in life, and social support in relation to inflammation, functional health and chronic conditions in adulthood",2024,9924402309501921,True
https://openalex.org/W4401688066,https://doi.org/10.1073/pnas.2407394121,Functional dissection of mosquito humidity sensing reveals distinct Dry and Moist Cell contributions to blood feeding and oviposition,2024,9924386857901921,True
https://openalex.org/W4401597832,https://doi.org/10.1371/journal.pone.0299612,Experiences of researchers with disabilities at academic institutions in the United States,2024,,False
https://openalex.org/W4401739613,https://doi.org/10.1016/j.drugalcdep.2024.112391,Views and experiences of involuntary civil commitment of people who use drugs in Massachusetts (Section 35),2024,9924385785701921,True
https://openalex.org/W4401452346,https://doi.org/10.1103/physrevd.110.032012,"Search for the nonresonant production of Higgs boson pairs via gluon fusion and vector-boson fusion in the <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>b</mml:mi><mml:mover accent=""true""><mml:mi>b</mml:mi><mml:mo stretchy=""false"">¯</mml:mo></mml:mover><mml:msup><mml:mi>τ</mml:mi><mml:mo>+</mml:mo></mml:msup><mml:msup><mml:mi>τ</mml:mi><mml:mo>−</mml:mo></mml:msup></mml:math> final state in proton-proton collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:math> with the ATLAS detector",2024,9924400179101921,True
https://openalex.org/W4404391596,https://doi.org/10.1038/s41564-024-01843-2,Metabolites from intact phage-infected Synechococcus chemotactically attract heterotrophic marine bacteria,2024,,False
https://openalex.org/W4401882014,https://doi.org/10.1007/s11606-024-09002-3,Medications for Alcohol Use Disorder: Rates and Predictors of Prescription Order and Fill in Outpatient Settings,2024,9924389387601921,True
https://openalex.org/W4402235633,https://doi.org/10.1039/d4ta05282j,Elucidating the mechanism of solid-state energy release from dianthracenes <i>via</i> auto-catalyzed cycloreversion,2024,9924393079501921,True
https://openalex.org/W4403188030,https://doi.org/10.1186/s12939-024-02289-y,Disparities in healthcare-seeking behaviors and associated costs between Venezuelan migrants and Colombians residing in Colombia,2024,9924402204601921,True
https://openalex.org/W4404703959,https://doi.org/10.1007/jhep11(2024)101,Observation of $$ t\overline{t} $$ production in the lepton+jets and dilepton channels in p+Pb collisions at $$ \sqrt{s_{\textrm{NN}}} $$ = 8.16 TeV with the ATLAS detector,2024,9924453357201921,True
https://openalex.org/W4404998777,https://doi.org/10.21468/scipostphys.17.6.151,Complexity is not enough for randomness,2024,9924426886601921,True
https://openalex.org/W4405425911,https://doi.org/10.1103/physrevlett.133.252301,"Disentangling Sources of Momentum Fluctuations in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Xe</mml:mi><mml:mo>+</mml:mo><mml:mi>Xe</mml:mi></mml:mrow></mml:math> and <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Pb</mml:mi><mml:mo>+</mml:mo><mml:mi>Pb</mml:mi></mml:mrow></mml:math> Collisions with the ATLAS Detector",2024,,False
https://openalex.org/W4402400177,https://doi.org/10.1021/jacs.4c06775,Cell-Free Nonequilibrium Assembly for Hierarchical Protein/Peptide Nanopillars,2024,9924393079601921,True
https://openalex.org/W4390610622,https://doi.org/10.3389/fcosc.2023.1264460,Uniting hearts and lands: advancing conservation and restoration across the Yellowstone to Yukon region,2024,9924322985501921,True
https://openalex.org/W4391423468,https://doi.org/10.1073/pnas.2313258121,Collective chemomechanical oscillations in active hydrogels,2024,9924329687201921,True
